geo_level,province,district,caste,sex,rowtotal,a_readwrite,b_readonly,c_noreadwrite,d_notstd,literacy_rate,literacy_rate_male,literacy_rate_female,literacy_rate_gap_pts
district,Lumbini,Pyuthan,Kshetri,Female,30416,23127,135,7135,19,76.03563914,90.4551201,76.03563914,14.42
district,Lumbini,Pyuthan,Kshetri,Male,23730,21465,58,2201,6,90.4551201,90.4551201,76.03563914,14.42
district,Lumbini,Pyuthan,Kshetri,Total,54146,44592,193,9336,25,82.35511395,90.4551201,76.03563914,14.42
district,Lumbini,Pyuthan,Kumal,Female,1704,1219,1,481,3,71.53755869,86.04651163,71.53755869,14.51
district,Lumbini,Pyuthan,Kumal,Male,1419,1221,2,195,1,86.04651163,86.04651163,71.53755869,14.51
district,Lumbini,Pyuthan,Kumal,Total,3123,2440,3,676,4,78.1300032,86.04651163,71.53755869,14.51
district,Lumbini,Pyuthan,Kusunda,Female,14,9,0,5,0,64.28571429,85.71428571,64.28571429,21.43
district,Lumbini,Pyuthan,Kusunda,Male,14,12,0,2,0,85.71428571,85.71428571,64.28571429,21.43
district,Lumbini,Pyuthan,Kusunda,Total,28,21,0,7,0,75,85.71428571,64.28571429,21.43
district,Lumbini,Pyuthan,Magar,Female,39232,28291,277,10653,11,72.11205139,86.68854967,72.11205139,14.58
district,Lumbini,Pyuthan,Magar,Male,31379,27202,138,4024,15,86.68854967,86.68854967,72.11205139,14.58
district,Lumbini,Pyuthan,Magar,Total,70611,55493,415,14677,26,78.58973814,86.68854967,72.11205139,14.58
district,Lumbini,Pyuthan,Majhi,Female,11,8,0,3,0,72.72727273,77.77777778,72.72727273,5.05
district,Lumbini,Pyuthan,Majhi,Male,9,7,0,2,0,77.77777778,77.77777778,72.72727273,5.05
district,Lumbini,Pyuthan,Majhi,Total,20,15,0,5,0,75,77.77777778,72.72727273,5.05
district,Lumbini,Pyuthan,Mali,Female,11,7,0,4,0,63.63636364,75,63.63636364,11.36
district,Lumbini,Pyuthan,Mali,Male,8,6,0,2,0,75,75,63.63636364,11.36
district,Lumbini,Pyuthan,Mali,Total,19,13,0,6,0,68.42105263,75,63.63636364,11.36
district,Lumbini,Pyuthan,Mijar,Female,5239,3853,52,1330,4,73.54456957,83.57025697,73.54456957,10.03
district,Lumbini,Pyuthan,Mijar,Male,3658,3057,16,583,2,83.57025697,83.57025697,73.54456957,10.03
district,Lumbini,Pyuthan,Mijar,Total,8897,6910,68,1913,6,77.6666292,83.57025697,73.54456957,10.03
district,Lumbini,Pyuthan,Musalman,Female,331,264,3,64,0,79.75830816,90.37267081,79.75830816,10.61
district,Lumbini,Pyuthan,Musalman,Male,322,291,2,29,0,90.37267081,90.37267081,79.75830816,10.61
district,Lumbini,Pyuthan,Musalman,Total,653,555,5,93,0,84.99234303,90.37267081,79.75830816,10.61
district,Lumbini,Pyuthan,Newa (Newar),Female,1787,1450,22,315,0,81.14157806,94.22001243,81.14157806,13.08
district,Lumbini,Pyuthan,Newa (Newar),Male,1609,1516,9,84,0,94.22001243,94.22001243,81.14157806,13.08
district,Lumbini,Pyuthan,Newa (Newar),Total,3396,2966,31,399,0,87.33804476,94.22001243,81.14157806,13.08
district,Lumbini,Pyuthan,"Others, Foreigners & Not Stated",Female,73,48,0,25,0,65.75342466,85.98130841,65.75342466,20.23
district,Lumbini,Pyuthan,"Others, Foreigners & Not Stated",Male,107,92,0,15,0,85.98130841,85.98130841,65.75342466,20.23
district,Lumbini,Pyuthan,"Others, Foreigners & Not Stated",Total,180,140,0,40,0,77.77777778,85.98130841,65.75342466,20.23
district,Lumbini,Pyuthan,Pariyar,Female,3856,2798,24,1034,0,72.56224066,83.80491437,72.56224066,11.24
district,Lumbini,Pyuthan,Pariyar,Male,2686,2251,16,417,2,83.80491437,83.80491437,72.56224066,11.24
district,Lumbini,Pyuthan,Pariyar,Total,6542,5049,40,1451,2,77.17823296,83.80491437,72.56224066,11.24
district,Lumbini,Pyuthan,Rai,Female,30,26,0,4,0,86.66666667,95.65217391,86.66666667,8.99
district,Lumbini,Pyuthan,Rai,Male,69,66,0,3,0,95.65217391,95.65217391,86.66666667,8.99
district,Lumbini,Pyuthan,Rai,Total,99,92,0,7,0,92.92929293,95.65217391,86.66666667,8.99
district,Lumbini,Pyuthan,Rajbansi,Female,16,11,0,5,0,68.75,90.90909091,68.75,22.16
district,Lumbini,Pyuthan,Rajbansi,Male,11,10,0,1,0,90.90909091,90.90909091,68.75,22.16
district,Lumbini,Pyuthan,Rajbansi,Total,27,21,0,6,0,77.77777778,90.90909091,68.75,22.16
district,Lumbini,Pyuthan,Rajdhob,Female,7,5,0,2,0,71.42857143,100,71.42857143,28.57
district,Lumbini,Pyuthan,Rajdhob,Male,6,6,0,0,0,100,100,71.42857143,28.57
district,Lumbini,Pyuthan,Rajdhob,Total,13,11,0,2,0,84.61538462,100,71.42857143,28.57
district,Lumbini,Pyuthan,Ranatharu,Female,3,2,0,1,0,66.66666667,100,66.66666667,33.33
district,Lumbini,Pyuthan,Ranatharu,Male,9,9,0,0,0,100,100,66.66666667,33.33
district,Lumbini,Pyuthan,Ranatharu,Total,12,11,0,1,0,91.66666667,100,66.66666667,33.33
district,Lumbini,Pyuthan,Sanyasi/Dasnami,Female,3284,2428,8,848,0,73.93422655,88.00880088,73.93422655,14.07
district,Lumbini,Pyuthan,Sanyasi/Dasnami,Male,2727,2400,5,322,0,88.00880088,88.00880088,73.93422655,14.07
district,Lumbini,Pyuthan,Sanyasi/Dasnami,Total,6011,4828,13,1170,0,80.31941441,88.00880088,73.93422655,14.07
district,Lumbini,Pyuthan,Sonar,Female,29,20,0,9,0,68.96551724,69.23076923,68.96551724,0.27
district,Lumbini,Pyuthan,Sonar,Male,13,9,0,4,0,69.23076923,69.23076923,68.96551724,0.27
district,Lumbini,Pyuthan,Sonar,Total,42,29,0,13,0,69.04761905,69.23076923,68.96551724,0.27
district,Lumbini,Pyuthan,Sunuwar,Female,828,559,2,267,0,67.51207729,81.14104596,67.51207729,13.63
district,Lumbini,Pyuthan,Sunuwar,Male,631,512,4,115,0,81.14104596,81.14104596,67.51207729,13.63
district,Lumbini,Pyuthan,Sunuwar,Total,1459,1071,6,382,0,73.40644277,81.14104596,67.51207729,13.63
district,Lumbini,Pyuthan,Tamang,Female,183,133,0,50,0,72.67759563,86.62790698,72.67759563,13.95
district,Lumbini,Pyuthan,Tamang,Male,172,149,0,23,0,86.62790698,86.62790698,72.67759563,13.95
district,Lumbini,Pyuthan,Tamang,Total,355,282,0,73,0,79.43661972,86.62790698,72.67759563,13.95
district,Lumbini,Pyuthan,Tatma/Tatwa,Female,8,4,0,4,0,50,80,50,30
district,Lumbini,Pyuthan,Tatma/Tatwa,Male,5,4,0,1,0,80,80,50,30
district,Lumbini,Pyuthan,Tatma/Tatwa,Total,13,8,0,5,0,61.53846154,80,50,30
district,Lumbini,Pyuthan,Teli,Female,6,3,0,3,0,50,90,50,40
district,Lumbini,Pyuthan,Teli,Male,10,9,0,1,0,90,90,50,40
district,Lumbini,Pyuthan,Teli,Total,16,12,0,4,0,75,90,50,40
district,Lumbini,Pyuthan,Thakali,Female,103,67,0,36,0,65.04854369,87.05882353,65.04854369,22.01
district,Lumbini,Pyuthan,Thakali,Male,85,74,0,11,0,87.05882353,87.05882353,65.04854369,22.01
district,Lumbini,Pyuthan,Thakali,Total,188,141,0,47,0,75,87.05882353,65.04854369,22.01
district,Lumbini,Pyuthan,Thakuri,Female,1327,1042,2,283,0,78.52298417,92.98701299,78.52298417,14.46
district,Lumbini,Pyuthan,Thakuri,Male,1155,1074,0,80,1,92.98701299,92.98701299,78.52298417,14.46
district,Lumbini,Pyuthan,Thakuri,Total,2482,2116,2,363,1,85.25382756,92.98701299,78.52298417,14.46
district,Lumbini,Pyuthan,Tharu,Female,152,126,0,26,0,82.89473684,91.29287599,82.89473684,8.4
district,Lumbini,Pyuthan,Tharu,Male,379,346,0,32,1,91.29287599,91.29287599,82.89473684,8.4
district,Lumbini,Pyuthan,Tharu,Total,531,472,0,58,1,88.88888889,91.29287599,82.89473684,8.4
district,Lumbini,Pyuthan,Yadav,Female,6,4,0,2,0,66.66666667,100,66.66666667,33.33
district,Lumbini,Pyuthan,Yadav,Male,23,23,0,0,0,100,100,66.66666667,33.33
district,Lumbini,Pyuthan,Yadav,Total,29,27,0,2,0,93.10344828,100,66.66666667,33.33
district,Lumbini,Pyuthan,Yakthung/Limbu,Female,9,8,0,1,0,88.88888889,100,88.88888889,11.11
district,Lumbini,Pyuthan,Yakthung/Limbu,Male,13,13,0,0,0,100,100,88.88888889,11.11
district,Lumbini,Pyuthan,Yakthung/Limbu,Total,22,21,0,1,0,95.45454545,100,88.88888889,11.11
district,Lumbini,Rolpa,All caste,Female,113261,77524,1054,34610,73,68.44721484,83.98715278,68.44721484,15.54
district,Lumbini,Rolpa,All caste,Male,97453,81848,543,15004,58,83.98715278,83.98715278,68.44721484,15.54
district,Lumbini,Rolpa,All caste,Total,210714,159372,1597,49614,131,75.63427205,83.98715278,68.44721484,15.54
district,Lumbini,Rolpa,Badi,Female,30,21,1,8,0,70,76.66666667,70,6.67
district,Lumbini,Rolpa,Badi,Male,30,23,1,6,0,76.66666667,76.66666667,70,6.67
district,Lumbini,Rolpa,Badi,Total,60,44,2,14,0,73.33333333,76.66666667,70,6.67
district,Lumbini,Rolpa,Bankariya,Female,19,15,0,4,0,78.94736842,90,78.94736842,11.05
district,Lumbini,Rolpa,Bankariya,Male,10,9,0,1,0,90,90,78.94736842,11.05
district,Lumbini,Rolpa,Bankariya,Total,29,24,0,5,0,82.75862069,90,78.94736842,11.05
district,Lumbini,Rolpa,Bishwokarma,Female,14402,9363,152,4872,15,65.01180392,80.24680923,65.01180392,15.24
district,Lumbini,Rolpa,Bishwokarma,Male,11831,9494,70,2261,6,80.24680923,80.24680923,65.01180392,15.24
district,Lumbini,Rolpa,Bishwokarma,Total,26233,18857,222,7133,21,71.88274311,80.24680923,65.01180392,15.24
district,Lumbini,Rolpa,Bote,Female,16,10,0,6,0,62.5,84.21052632,62.5,21.71
district,Lumbini,Rolpa,Bote,Male,19,16,0,3,0,84.21052632,84.21052632,62.5,21.71
district,Lumbini,Rolpa,Bote,Total,35,26,0,9,0,74.28571429,84.21052632,62.5,21.71
district,Lumbini,Rolpa,Brahman - Hill,Female,1002,759,5,238,0,75.74850299,92.60595131,75.74850299,16.86
district,Lumbini,Rolpa,Brahman - Hill,Male,1109,1027,3,78,1,92.60595131,92.60595131,75.74850299,16.86
district,Lumbini,Rolpa,Brahman - Hill,Total,2111,1786,8,316,1,84.60445287,92.60595131,75.74850299,16.86
district,Lumbini,Rolpa,Brahman - Tarai,Female,11,10,0,1,0,90.90909091,100,90.90909091,9.09
district,Lumbini,Rolpa,Brahman - Tarai,Male,16,16,0,0,0,100,100,90.90909091,9.09
district,Lumbini,Rolpa,Brahman - Tarai,Total,27,26,0,1,0,96.2962963,100,90.90909091,9.09
district,Lumbini,Rolpa,Gaine,Female,31,22,2,7,0,70.96774194,93.75,70.96774194,22.78
district,Lumbini,Rolpa,Gaine,Male,32,30,0,2,0,93.75,93.75,70.96774194,22.78
district,Lumbini,Rolpa,Gaine,Total,63,52,2,9,0,82.53968254,93.75,70.96774194,22.78
district,Lumbini,Rolpa,Gharti/Bhujel,Female,122,67,0,55,0,54.91803279,74.19354839,54.91803279,19.28
district,Lumbini,Rolpa,Gharti/Bhujel,Male,124,92,1,30,1,74.19354839,74.19354839,54.91803279,19.28
district,Lumbini,Rolpa,Gharti/Bhujel,Total,246,159,1,85,1,64.63414634,74.19354839,54.91803279,19.28
district,Lumbini,Rolpa,Gurung,Female,616,429,2,184,1,69.64285714,85.77494692,69.64285714,16.13
district,Lumbini,Rolpa,Gurung,Male,471,404,0,65,2,85.77494692,85.77494692,69.64285714,16.13
district,Lumbini,Rolpa,Gurung,Total,1087,833,2,249,3,76.63293468,85.77494692,69.64285714,16.13
district,Lumbini,Rolpa,Hajam/Thakur,Female,50,29,0,21,0,58,92,58,34
district,Lumbini,Rolpa,Hajam/Thakur,Male,25,23,0,2,0,92,92,58,34
district,Lumbini,Rolpa,Hajam/Thakur,Total,75,52,0,23,0,69.33333333,92,58,34
district,Lumbini,Rolpa,Haluwai,Female,19,14,0,5,0,73.68421053,76.92307692,73.68421053,3.24
district,Lumbini,Rolpa,Haluwai,Male,13,10,0,3,0,76.92307692,76.92307692,73.68421053,3.24
district,Lumbini,Rolpa,Haluwai,Total,32,24,0,8,0,75,76.92307692,73.68421053,3.24
district,Lumbini,Rolpa,Kalwar,Female,8,7,0,0,1,87.5,100,87.5,12.5
district,Lumbini,Rolpa,Kalwar,Male,7,7,0,0,0,100,100,87.5,12.5
district,Lumbini,Rolpa,Kalwar,Total,15,14,0,0,1,93.33333333,100,87.5,12.5
district,Lumbini,Rolpa,Kshetri,Female,39663,27557,244,11835,27,69.47785089,84.58652127,69.47785089,15.11
district,Lumbini,Rolpa,Kshetri,Male,34113,28855,142,5094,22,84.58652127,84.58652127,69.47785089,15.11
district,Lumbini,Rolpa,Kshetri,Total,73776,56412,386,16929,49,76.4638907,84.58652127,69.47785089,15.11
district,Lumbini,Rolpa,Kumal,Female,16,13,0,3,0,81.25,91.66666667,81.25,10.42
district,Lumbini,Rolpa,Kumal,Male,12,11,0,1,0,91.66666667,91.66666667,81.25,10.42
district,Lumbini,Rolpa,Kumal,Total,28,24,0,4,0,85.71428571,91.66666667,81.25,10.42
district,Lumbini,Rolpa,Magar,Female,48376,32873,539,14937,27,67.95311725,83.96818257,67.95311725,16.02
district,Lumbini,Rolpa,Magar,Male,42241,35469,280,6469,23,83.96818257,83.96818257,67.95311725,16.02
district,Lumbini,Rolpa,Magar,Total,90617,68342,819,21406,50,75.4185197,83.96818257,67.95311725,16.02
district,Lumbini,Rolpa,Majhi,Female,29,16,0,13,0,55.17241379,76.19047619,55.17241379,21.02
district,Lumbini,Rolpa,Majhi,Male,21,16,0,5,0,76.19047619,76.19047619,55.17241379,21.02
district,Lumbini,Rolpa,Majhi,Total,50,32,0,18,0,64,76.19047619,55.17241379,21.02
district,Lumbini,Rolpa,Mali,Female,23,18,1,4,0,78.26086957,93.33333333,78.26086957,15.07
district,Lumbini,Rolpa,Mali,Male,15,14,0,1,0,93.33333333,93.33333333,78.26086957,15.07
district,Lumbini,Rolpa,Mali,Total,38,32,1,5,0,84.21052632,93.33333333,78.26086957,15.07
district,Lumbini,Rolpa,Mallaha,Female,6,5,0,1,0,83.33333333,87.5,83.33333333,4.17
district,Lumbini,Rolpa,Mallaha,Male,8,7,0,1,0,87.5,87.5,83.33333333,4.17
district,Lumbini,Rolpa,Mallaha,Total,14,12,0,2,0,85.71428571,87.5,83.33333333,4.17
district,Lumbini,Rolpa,Mijar,Female,906,646,10,249,1,71.30242826,83.30995792,71.30242826,12.01
district,Lumbini,Rolpa,Mijar,Male,713,594,7,112,0,83.30995792,83.30995792,71.30242826,12.01
district,Lumbini,Rolpa,Mijar,Total,1619,1240,17,361,1,76.59048796,83.30995792,71.30242826,12.01
district,Lumbini,Rolpa,Musalman,Female,104,96,0,8,0,92.30769231,95.94594595,92.30769231,3.64
district,Lumbini,Rolpa,Musalman,Male,148,142,0,6,0,95.94594595,95.94594595,92.30769231,3.64
district,Lumbini,Rolpa,Musalman,Total,252,238,0,14,0,94.44444444,95.94594595,92.30769231,3.64
district,Lumbini,Rolpa,Newa (Newar),Female,203,155,1,47,0,76.3546798,92.30769231,76.3546798,15.95
district,Lumbini,Rolpa,Newa (Newar),Male,208,192,0,16,0,92.30769231,92.30769231,76.3546798,15.95
district,Lumbini,Rolpa,Newa (Newar),Total,411,347,1,63,0,84.42822384,92.30769231,76.3546798,15.95
district,Lumbini,Rolpa,"Others, Foreigners & Not Stated",Female,62,49,0,13,0,79.03225806,92.04545455,79.03225806,13.01
district,Lumbini,Rolpa,"Others, Foreigners & Not Stated",Male,88,81,1,6,0,92.04545455,92.04545455,79.03225806,13.01
district,Lumbini,Rolpa,"Others, Foreigners & Not Stated",Total,150,130,1,19,0,86.66666667,92.04545455,79.03225806,13.01
district,Lumbini,Rolpa,Pariyar,Female,4254,2958,62,1233,1,69.53455571,82.43446821,69.53455571,12.9
district,Lumbini,Rolpa,Pariyar,Male,3319,2736,29,551,3,82.43446821,82.43446821,69.53455571,12.9
district,Lumbini,Rolpa,Pariyar,Total,7573,5694,91,1784,4,75.18816849,82.43446821,69.53455571,12.9
district,Lumbini,Rolpa,Rai,Female,10,10,0,0,0,100,100,100,0
district,Lumbini,Rolpa,Rai,Male,32,32,0,0,0,100,100,100,0
district,Lumbini,Rolpa,Rai,Total,42,42,0,0,0,100,100,100,0
district,Lumbini,Rolpa,Rajbansi,Female,20,15,0,5,0,75,75,75,0
district,Lumbini,Rolpa,Rajbansi,Male,16,12,0,4,0,75,75,75,0
district,Lumbini,Rolpa,Rajbansi,Total,36,27,0,9,0,75,75,75,0
district,Lumbini,Rolpa,Rajdhob,Female,12,10,0,2,0,83.33333333,88.88888889,83.33333333,5.56
district,Lumbini,Rolpa,Rajdhob,Male,9,8,0,1,0,88.88888889,88.88888889,83.33333333,5.56
district,Lumbini,Rolpa,Rajdhob,Total,21,18,0,3,0,85.71428571,88.88888889,83.33333333,5.56
district,Lumbini,Rolpa,Sanyasi/Dasnami,Female,1846,1283,17,546,0,69.50162514,86.98390483,69.50162514,17.48
district,Lumbini,Rolpa,Sanyasi/Dasnami,Male,1429,1243,7,179,0,86.98390483,86.98390483,69.50162514,17.48
district,Lumbini,Rolpa,Sanyasi/Dasnami,Total,3275,2526,24,725,0,77.12977099,86.98390483,69.50162514,17.48
district,Lumbini,Rolpa,Sonar,Female,21,14,0,7,0,66.66666667,83.78378378,66.66666667,17.12
district,Lumbini,Rolpa,Sonar,Male,37,31,1,5,0,83.78378378,83.78378378,66.66666667,17.12
district,Lumbini,Rolpa,Sonar,Total,58,45,1,12,0,77.5862069,83.78378378,66.66666667,17.12
district,Lumbini,Rolpa,Sunuwar,Female,162,114,2,46,0,70.37037037,86.55462185,70.37037037,16.18
district,Lumbini,Rolpa,Sunuwar,Male,119,103,1,15,0,86.55462185,86.55462185,70.37037037,16.18
district,Lumbini,Rolpa,Sunuwar,Total,281,217,3,61,0,77.22419929,86.55462185,70.37037037,16.18
district,Lumbini,Rolpa,Tamang,Female,155,118,0,37,0,76.12903226,93.52517986,76.12903226,17.4
district,Lumbini,Rolpa,Tamang,Male,139,130,0,9,0,93.52517986,93.52517986,76.12903226,17.4
district,Lumbini,Rolpa,Tamang,Total,294,248,0,46,0,84.3537415,93.52517986,76.12903226,17.4
district,Lumbini,Rolpa,Tatma/Tatwa,Female,10,5,0,5,0,50,50,50,0
district,Lumbini,Rolpa,Tatma/Tatwa,Male,2,1,0,1,0,50,50,50,0
district,Lumbini,Rolpa,Tatma/Tatwa,Total,12,6,0,6,0,50,50,50,0
district,Lumbini,Rolpa,Thakali,Female,88,58,3,27,0,65.90909091,83.14606742,65.90909091,17.24
district,Lumbini,Rolpa,Thakali,Male,89,74,0,15,0,83.14606742,83.14606742,65.90909091,17.24
district,Lumbini,Rolpa,Thakali,Total,177,132,3,42,0,74.57627119,83.14606742,65.90909091,17.24
district,Lumbini,Rolpa,Thakuri,Female,921,722,12,187,0,78.39305103,92.8030303,78.39305103,14.41
district,Lumbini,Rolpa,Thakuri,Male,792,735,0,57,0,92.8030303,92.8030303,78.39305103,14.41
district,Lumbini,Rolpa,Thakuri,Total,1713,1457,12,244,0,85.05545826,92.8030303,78.39305103,14.41
district,Lumbini,Rolpa,Tharu,Female,38,35,1,2,0,92.10526316,97.02380952,92.10526316,4.92
district,Lumbini,Rolpa,Tharu,Male,168,163,0,5,0,97.02380952,97.02380952,92.10526316,4.92
district,Lumbini,Rolpa,Tharu,Total,206,198,1,7,0,96.11650485,97.02380952,92.10526316,4.92
district,Lumbini,Rolpa,Yadav,Female,4,4,0,0,0,100,100,100,0
district,Lumbini,Rolpa,Yadav,Male,29,29,0,0,0,100,100,100,0
district,Lumbini,Rolpa,Yadav,Total,33,33,0,0,0,100,100,100,0
district,Lumbini,Rolpa,Yakthung/Limbu,Female,6,4,0,2,0,66.66666667,100,66.66666667,33.33
district,Lumbini,Rolpa,Yakthung/Limbu,Male,19,19,0,0,0,100,100,66.66666667,33.33
district,Lumbini,Rolpa,Yakthung/Limbu,Total,25,23,0,2,0,92,100,66.66666667,33.33
district,Lumbini,Rukum East,All caste,Female,26586,16926,84,9560,16,63.66508689,79.6615685,63.66508689,16
district,Lumbini,Rukum East,All caste,Male,24584,19584,81,4908,11,79.6615685,79.6615685,63.66508689,16
district,Lumbini,Rukum East,All caste,Total,51170,36510,165,14468,27,71.35040063,79.6615685,63.66508689,16
district,Lumbini,Rukum East,Badi,Female,17,12,0,5,0,70.58823529,72.72727273,70.58823529,2.14
district,Lumbini,Rukum East,Badi,Male,11,8,0,3,0,72.72727273,72.72727273,70.58823529,2.14
district,Lumbini,Rukum East,Badi,Total,28,20,0,8,0,71.42857143,72.72727273,70.58823529,2.14
district,Lumbini,Rukum East,Bishwokarma,Female,4442,2640,13,1788,1,59.43268798,74.61292701,59.43268798,15.18
district,Lumbini,Rukum East,Bishwokarma,Male,4069,3036,14,1017,2,74.61292701,74.61292701,59.43268798,15.18
district,Lumbini,Rukum East,Bishwokarma,Total,8511,5676,27,2805,3,66.69016567,74.61292701,59.43268798,15.18
district,Lumbini,Rukum East,Brahman - Hill,Female,392,283,1,108,0,72.19387755,92.46231156,72.19387755,20.27
district,Lumbini,Rukum East,Brahman - Hill,Male,398,368,1,29,0,92.46231156,92.46231156,72.19387755,20.27
district,Lumbini,Rukum East,Brahman - Hill,Total,790,651,2,137,0,82.40506329,92.46231156,72.19387755,20.27
district,Lumbini,Rukum East,Chhantyal/Chhantel,Female,49,34,0,15,0,69.3877551,78.57142857,69.3877551,9.18
district,Lumbini,Rukum East,Chhantyal/Chhantel,Male,42,33,0,9,0,78.57142857,78.57142857,69.3877551,9.18
district,Lumbini,Rukum East,Chhantyal/Chhantel,Total,91,67,0,24,0,73.62637363,78.57142857,69.3877551,9.18
district,Lumbini,Rukum East,Ghale,Female,6,4,0,2,0,66.66666667,66.66666667,66.66666667,0
district,Lumbini,Rukum East,Ghale,Male,6,4,0,2,0,66.66666667,66.66666667,66.66666667,0
district,Lumbini,Rukum East,Ghale,Total,12,8,0,4,0,66.66666667,66.66666667,66.66666667,0
district,Lumbini,Rukum East,Gurung,Female,331,209,0,122,0,63.14199396,74.67105263,63.14199396,11.53
district,Lumbini,Rukum East,Gurung,Male,304,227,1,75,1,74.67105263,74.67105263,63.14199396,11.53
district,Lumbini,Rukum East,Gurung,Total,635,436,1,197,1,68.66141732,74.67105263,63.14199396,11.53
district,Lumbini,Rukum East,Hajam/Thakur,Female,8,2,0,6,0,25,100,25,75
district,Lumbini,Rukum East,Hajam/Thakur,Male,2,2,0,0,0,100,100,25,75
district,Lumbini,Rukum East,Hajam/Thakur,Total,10,4,0,6,0,40,100,25,75
district,Lumbini,Rukum East,Kshetri,Female,5281,3511,11,1755,4,66.48362053,83.29943043,66.48362053,16.82
district,Lumbini,Rukum East,Kshetri,Male,4916,4095,12,804,5,83.29943043,83.29943043,66.48362053,16.82
district,Lumbini,Rukum East,Kshetri,Total,10197,7606,23,2559,9,74.59056585,83.29943043,66.48362053,16.82
district,Lumbini,Rukum East,Magar,Female,13158,8263,54,4831,10,62.79829761,78.81853786,62.79829761,16.02
district,Lumbini,Rukum East,Magar,Male,12256,9660,45,2549,2,78.81853786,78.81853786,62.79829761,16.02
district,Lumbini,Rukum East,Magar,Total,25414,17923,99,7380,12,70.52412056,78.81853786,62.79829761,16.02
district,Lumbini,Rukum East,Mijar,Female,182,112,0,70,0,61.53846154,79.05405405,61.53846154,17.52
district,Lumbini,Rukum East,Mijar,Male,148,117,0,31,0,79.05405405,79.05405405,61.53846154,17.52
district,Lumbini,Rukum East,Mijar,Total,330,229,0,101,0,69.39393939,79.05405405,61.53846154,17.52
district,Lumbini,Rukum East,Newa (Newar),Female,166,110,2,54,0,66.26506024,88.4057971,66.26506024,22.14
district,Lumbini,Rukum East,Newa (Newar),Male,138,122,2,14,0,88.4057971,88.4057971,66.26506024,22.14
district,Lumbini,Rukum East,Newa (Newar),Total,304,232,4,68,0,76.31578947,88.4057971,66.26506024,22.14
district,Lumbini,Rukum East,"Others, Foreigners & Not Stated",Female,37,29,0,8,0,78.37837838,69.56521739,78.37837838,-8.81
district,Lumbini,Rukum East,"Others, Foreigners & Not Stated",Male,23,16,0,7,0,69.56521739,69.56521739,78.37837838,-8.81
district,Lumbini,Rukum East,"Others, Foreigners & Not Stated",Total,60,45,0,15,0,75,69.56521739,78.37837838,-8.81
district,Lumbini,Rukum East,Pariyar,Female,989,636,1,352,0,64.30738119,78.72807018,64.30738119,14.42
district,Lumbini,Rukum East,Pariyar,Male,912,718,0,194,0,78.72807018,78.72807018,64.30738119,14.42
district,Lumbini,Rukum East,Pariyar,Total,1901,1354,1,546,0,71.2256707,78.72807018,64.30738119,14.42
district,Lumbini,Rukum East,Sanyasi/Dasnami,Female,48,31,0,17,0,64.58333333,89.13043478,64.58333333,24.55
district,Lumbini,Rukum East,Sanyasi/Dasnami,Male,46,41,0,5,0,89.13043478,89.13043478,64.58333333,24.55
district,Lumbini,Rukum East,Sanyasi/Dasnami,Total,94,72,0,22,0,76.59574468,89.13043478,64.58333333,24.55
district,Lumbini,Rukum East,Sonar,Female,47,32,0,15,0,68.08510638,80.48780488,68.08510638,12.4
district,Lumbini,Rukum East,Sonar,Male,41,33,0,8,0,80.48780488,80.48780488,68.08510638,12.4
district,Lumbini,Rukum East,Sonar,Total,88,65,0,23,0,73.86363636,80.48780488,68.08510638,12.4
district,Lumbini,Rukum East,Sunuwar,Female,162,111,0,51,0,68.51851852,80.68965517,68.51851852,12.17
district,Lumbini,Rukum East,Sunuwar,Male,145,117,1,27,0,80.68965517,80.68965517,68.51851852,12.17
district,Lumbini,Rukum East,Sunuwar,Total,307,228,1,78,0,74.26710098,80.68965517,68.51851852,12.17
district,Lumbini,Rukum East,Thakali,Female,61,37,0,24,0,60.6557377,81.63265306,60.6557377,20.98
district,Lumbini,Rukum East,Thakali,Male,49,40,0,9,0,81.63265306,81.63265306,60.6557377,20.98
district,Lumbini,Rukum East,Thakali,Total,110,77,0,33,0,70,81.63265306,60.6557377,20.98
district,Lumbini,Rukum East,Thakuri,Female,1201,861,2,337,1,71.69025812,87.92270531,71.69025812,16.23
district,Lumbini,Rukum East,Thakuri,Male,1035,910,2,122,1,87.92270531,87.92270531,71.69025812,16.23
district,Lumbini,Rukum East,Thakuri,Total,2236,1771,4,459,2,79.2039356,87.92270531,71.69025812,16.23
district,Lumbini,Rukum East,Tharu,Female,7,7,0,0,0,100,82.85714286,100,-17.14
district,Lumbini,Rukum East,Tharu,Male,35,29,3,3,0,82.85714286,82.85714286,100,-17.14
district,Lumbini,Rukum East,Tharu,Total,42,36,3,3,0,85.71428571,82.85714286,100,-17.14
district,Lumbini,Rukum East,Yadav,Female,2,2,0,0,0,100,100,100,0
district,Lumbini,Rukum East,Yadav,Male,8,8,0,0,0,100,100,100,0
district,Lumbini,Rukum East,Yadav,Total,10,10,0,0,0,100,100,100,0
district,Lumbini,Rupandehi,Aathpahariya,Female,9,6,0,3,0,66.66666667,88.88888889,66.66666667,22.22
district,Lumbini,Rupandehi,Aathpahariya,Male,9,8,0,1,0,88.88888889,88.88888889,66.66666667,22.22
district,Lumbini,Rupandehi,Aathpahariya,Total,18,14,0,4,0,77.77777778,88.88888889,66.66666667,22.22
district,Lumbini,Rupandehi,All caste,Female,528292,393309,2138,132501,344,74.44916826,88.36184056,74.44916826,13.91
